First_Day,First_Day_Date,New York_Optimal_Second_Day,New York_Optimal_Second_Date,New York_Optimal_Value,New York_Day183_Second_Day,New York_Day183_Second_Date,New York_Day183_Value,New York 2024_Optimal_Second_Day,New York 2024_Optimal_Second_Date,New York 2024_Optimal_Value,New York 2024_Day183_Second_Day,New York 2024_Day183_Second_Date,New York 2024_Day183_Value,"Stockholm, Sweden_Optimal_Second_Day","Stockholm, Sweden_Optimal_Second_Date","Stockholm, Sweden_Optimal_Value","Stockholm, Sweden_Day183_Second_Day","Stockholm, Sweden_Day183_Second_Date","Stockholm, Sweden_Day183_Value","Guangzhou, China_Optimal_Second_Day","Guangzhou, China_Optimal_Second_Date","Guangzhou, China_Optimal_Value","Guangzhou, China_Day183_Second_Day","Guangzhou, China_Day183_Second_Date","Guangzhou, China_Day183_Value","Edinburgh, UK_Optimal_Second_Day","Edinburgh, UK_Optimal_Second_Date","Edinburgh, UK_Optimal_Value","Edinburgh, UK_Day183_Second_Day","Edinburgh, UK_Day183_Second_Date","Edinburgh, UK_Day183_Value","Beersheba, Israel_Optimal_Second_Day","Beersheba, Israel_Optimal_Second_Date","Beersheba, Israel_Optimal_Value","Beersheba, Israel_Day183_Second_Day","Beersheba, Israel_Day183_Second_Date","Beersheba, Israel_Day183_Value",Nepal_Optimal_Second_Day,Nepal_Optimal_Second_Date,Nepal_Optimal_Value,Nepal_Day183_Second_Day,Nepal_Day183_Second_Date,Nepal_Day183_Value,"Amsterdam, Netherlands_Optimal_Second_Day","Amsterdam, Netherlands_Optimal_Second_Date","Amsterdam, Netherlands_Optimal_Value","Amsterdam, Netherlands_Day183_Second_Day","Amsterdam, Netherlands_Day183_Second_Date","Amsterdam, Netherlands_Day183_Value","Trondelag, Norway_Optimal_Second_Day","Trondelag, Norway_Optimal_Second_Date","Trondelag, Norway_Optimal_Value","Trondelag, Norway_Day183_Second_Day","Trondelag, Norway_Day183_Second_Date","Trondelag, Norway_Day183_Value",South Korea_Optimal_Second_Day,South Korea_Optimal_Second_Date,South Korea_Optimal_Value,South Korea_Day183_Second_Day,South Korea_Day183_Second_Date,South Korea_Day183_Value,"Gothenburg, Sweden_Optimal_Second_Day","Gothenburg, Sweden_Optimal_Second_Date","Gothenburg, Sweden_Optimal_Value","Gothenburg, Sweden_Day183_Second_Day","Gothenburg, Sweden_Day183_Second_Date","Gothenburg, Sweden_Day183_Value","Yamagata, Japan_Optimal_Second_Day","Yamagata, Japan_Optimal_Second_Date","Yamagata, Japan_Optimal_Value","Yamagata, Japan_Day183_Second_Day","Yamagata, Japan_Day183_Second_Date","Yamagata, Japan_Day183_Value"
299,10/25,146.0,05/25,0.9979936114208973,117,04/26,0.9978304941494154,122.0,05/01,0.9980200577288865,117,04/26,0.9980006352672128,48.0,02/17,0.9985741837635272,117,04/26,0.9975656376783578,71.0,03/11,0.9981780095316936,117,04/26,0.9977740366719022,41.0,02/10,0.998357207020773,117,04/26,0.9975081225880034,104.0,04/13,0.9977018282080573,117,04/26,0.9975977924344601,111.0,04/20,0.9976165090941578,117,04/26,0.9975974197351646,92.0,04/01,0.9976721339309791,117,04/26,0.9974554238700832,71.0,03/11,0.9981780095316936,117,04/26,0.9977740366719022,96.0,04/05,0.9983529566524452,117,04/26,0.9982847023848607,101.0,04/10,0.9977842255194247,117,04/26,0.9977271100058354,52.0,02/21,0.997860726229191,117,04/26,0.9972697076940991
300,10/26,147.0,05/26,0.9980004360050595,118,04/27,0.9978263543683588,123.0,05/02,0.9980045668087744,118,04/27,0.9979880496270173,49.0,02/18,0.9985747814626591,118,04/27,0.9975834902578038,72.0,03/12,0.9981792283496485,118,04/27,0.9977885772829894,42.0,02/11,0.9983400777256383,118,04/27,0.9975252149875036,105.0,04/14,0.9976951136567547,118,04/27,0.9975796767118248,112.0,04/21,0.997625553552769,118,04/27,0.9976032030491678,93.0,04/02,0.9976709353492157,118,04/27,0.9974556218665598,72.0,03/12,0.9981792283496485,118,04/27,0.9977885772829894,98.0,04/07,0.9983513450010191,118,04/27,0.9982894239113117,102.0,04/11,0.997796556225401,118,04/27,0.9977397980566758,53.0,02/22,0.9978489333761803,118,04/27,0.9972905064938481
301,10/27,149.0,05/28,0.9980071591211368,119,04/28,0.997822720230796,124.0,05/03,0.9979892530167085,119,04/28,0.9979750619684392,49.0,02/18,0.9985753916651603,119,04/28,0.9976018471745367,73.0,03/13,0.9981803631872181,119,04/28,0.9978038441262166,43.0,02/12,0.9983231587801733,119,04/28,0.9975428834632604,106.0,04/15,0.9976884949808343,119,04/28,0.9975602360269051,112.0,04/21,0.9976343070523929,119,04/28,0.9976082439009546,94.0,04/03,0.9976697410109205,119,04/28,0.9974559584197061,73.0,03/13,0.9981803631872181,119,04/28,0.9978038441262166,99.0,04/08,0.9983497631292154,119,04/28,0.998294412601857,103.0,04/12,0.9978086663082432,119,04/28,0.9977521405589626,61.0,03/01,0.9978412245574583,119,04/28,0.9973116589229959
302,10/28,149.0,05/28,0.9980134749550249,120,04/29,0.9978195854521632,125.0,05/04,0.9979741151659344,120,04/29,0.9979616793168207,50.0,02/19,0.9985759433604583,120,04/29,0.9976206882164966,74.0,03/14,0.9981814156142568,120,04/29,0.9978198146313392,44.0,02/13,0.9983064494512404,120,04/29,0.997561109398259,107.0,04/16,0.9976819724297078,120,04/29,0.9975395174692665,113.0,04/22,0.9976423941528393,120,04/29,0.997612555988731,95.0,04/04,0.9976685513568726,120,04/29,0.9974564293433847,74.0,03/14,0.9981814156142568,120,04/29,0.9978198146313392,100.0,04/09,0.9983480736236655,120,04/29,0.9982996630561707,104.0,04/13,0.9978205573320384,120,04/29,0.9977641421930122,62.0,03/02,0.9978359542121591,120,04/29,0.9973331514225638
303,10/29,150.0,05/29,0.9980191665280765,121,04/30,0.9978185541149446,127.0,05/06,0.9979591660336675,121,04/30,0.99794599976228,51.0,02/20,0.9985764235880923,121,04/30,0.9976427928515437,75.0,03/15,0.9981823871281281,121,04/30,0.9978399287199514,45.0,02/14,0.9982899490783387,121,04/30,0.9975827876046078,108.0,04/17,0.9976755460140527,121,04/30,0.9975118590646502,113.0,04/22,0.9976501972756863,121,04/30,0.9976137579134072,96.0,04/05,0.9976673668045466,121,04/30,0.9974575257826783,75.0,03/15,0.9981823871281281,121,04/30,0.9978399287199514,102.0,04/11,0.9983464129098004,121,04/30,0.998306756054052,106.0,04/15,0.9978322433627179,121,04/30,0.9977753328453629,63.0,03/03,0.997830788661452,121,04/30,0.9973570911109472
304,10/30,151.0,05/30,0.9980241338368196,122,05/01,0.9978175245319347,128.0,05/07,0.9979444855786918,122,05/01,0.9979305229418646,52.0,02/21,0.9985768333742068,122,05/01,0.9976645304771341,76.0,03/16,0.998183279243073,122,05/01,0.997859694531998,46.0,02/15,0.9982736569272666,122,05/01,0.9976041371542727,109.0,04/18,0.997669215773957,122,05/01,0.9974847407778001,114.0,04/23,0.9976573368769519,122,05/01,0.9976149878958928,97.0,04/06,0.9976661877440424,122,05/01,0.9974586037687465,76.0,03/16,0.998183279243073,122,05/01,0.997859694531998,103.0,04/12,0.9983446681622633,122,05/01,0.9983136258003013,107.0,04/16,0.9978437856055776,122,05/01,0.9977863355016873,64.0,03/04,0.9978257278693303,122,05/01,0.9973807216638766
305,10/31,152.0,05/31,0.9980219767407128,123,05/02,0.9978048477333493,129.0,05/08,0.9979231567195375,123,05/02,0.9979076394318168,53.0,02/22,0.9985507258773771,123,05/02,0.9976759250656994,78.0,03/18,0.9981386220843608,123,05/02,0.9978554414705121,48.0,02/17,0.9981931295023346,123,05/02,0.9976022488079218,110.0,04/19,0.9976448471526552,123,05/02,0.9974430146401552,114.0,04/23,0.9976617960528378,123,05/02,0.9976141137583254,98.0,04/07,0.9976620127405409,123,05/02,0.9974575651091853,78.0,03/18,0.9981386220843608,123,05/02,0.9978554414705121,106.0,04/15,0.9983028767666764,123,05/02,0.9982892143894606,108.0,04/17,0.9978639281168183,123,05/02,0.9978042371844688,65.0,03/05,0.9978013940938045,123,05/02,0.9973955660253573
306,11/01,154.0,06/02,0.9980200947426767,124,05/03,0.9977925585981269,130.0,05/09,0.9979021946413658,124,05/03,0.9978851631006106,55.0,02/24,0.9985252557847744,124,05/03,0.997687190986028,80.0,03/20,0.9980961783534216,124,05/03,0.9978515148026452,64.0,03/04,0.9981170405192937,124,05/03,0.9976006763228634,110.0,04/19,0.9976204197305112,124,05/03,0.9974021006064973,115.0,04/24,0.9976656527981161,124,05/03,0.9976132867941758,99.0,04/08,0.997657912759071,124,05/03,0.9974565612141495,80.0,03/20,0.9980961783534216,124,05/03,0.9978515148026452,125.0,05/04,0.9982656511018785,124,05/03,0.9982656022103749,109.0,04/18,0.9978836997723808,124,05/03,0.9978218225097008,67.0,03/07,0.9977778920308136,124,05/03,0.9974103098149134
307,11/02,156.0,06/04,0.9980185598647775,125,05/04,0.997780438342002,132.0,05/11,0.9978815514800223,125,05/04,0.9978629715084516,58.0,02/27,0.998501101936638,125,05/04,0.9976982715877012,83.0,03/23,0.9980547970560054,125,05/04,0.9978476089166584,66.0,03/06,0.9980615980664316,125,05/04,0.9975991339489968,111.0,04/20,0.9975952746181694,125,05/04,0.9973617935449313,115.0,04/24,0.9976691619128157,125,05/04,0.9976124905119906,100.0,04/09,0.997653857549408,125,05/04,0.9974555772216558,83.0,03/23,0.9980547970560054,125,05/04,0.9978476089166584,127.0,05/06,0.9982431345743625,125,05/04,0.9982422151660738,109.0,04/18,0.9979031614979657,125,05/04,0.9978391186138108,68.0,03/08,0.9977547470312644,125,05/04,0.9974248902905836
308,11/03,158.0,06/06,0.9980173464562434,126,05/05,0.9977684881852423,133.0,05/12,0.9978613275613167,126,05/05,0.9978410649195393,60.0,02/29,0.9984785651231486,126,05/05,0.9977091691918818,91.0,03/31,0.9980203939010548,126,05/05,0.9978437285457245,69.0,03/09,0.9980074318041565,126,05/05,0.9975976260753253,111.0,04/20,0.9975700264240683,126,05/05,0.9973220928790394,116.0,04/25,0.9976721205176184,126,05/05,0.9976117227758552,101.0,04/10,0.9976498473287494,126,05/05,0.9974546131530618,91.0,03/31,0.9980203939010548,126,05/05,0.9978437285457245,130.0,05/09,0.9982218685233769,126,05/05,0.9982190668119906,110.0,04/19,0.9979223109911793,126,05/05,0.997856127437489,69.0,03/09,0.997731910094013,126,05/05,0.9974393047984664
309,11/04,159.0,06/07,0.9980164366289159,127,05/06,0.9977567055781613,134.0,05/13,0.9978413680832116,127,05/06,0.9978194416916265,62.0,03/02,0.9984562959944099,127,05/06,0.997719885829225,93.0,04/02,0.997988421952225,127,05/06,0.997839874612089,71.0,03/11,0.9979545472684592,127,05/06,0.9975961536329843,111.0,04/20,0.9975438855972146,127,05/06,0.9972829953200372,116.0,04/25,0.9976746571400489,127,05/06,0.9976109815297252,102.0,04/11,0.9976458820040071,127,05/06,0.9974536689200338,93.0,04/02,0.997988421952225,127,05/06,0.997839874612089,132.0,05/11,0.9982019028434467,127,05/06,0.998196160212182,111.0,04/20,0.9979410103389086,127,05/06,0.9978728510866008,71.0,03/11,0.9977095793463467,127,05/06,0.9974535505942728
310,11/05,161.0,06/09,0.9980158622990559,128,05/07,0.9977450879672094,135.0,05/14,0.9978216717182131,128,05/07,0.9977981001376424,63.0,03/03,0.9984343483831836,128,05/07,0.9977304234419889,95.0,04/04,0.9979573421879324,128,05/07,0.9978360479357303,73.0,03/13,0.9979028762802248,128,05/07,0.9975947174090365,112.0,04/21,0.9975177644200445,128,05/07,0.9972444973925353,117.0,04/26,0.9976767170708833,128,05/07,0.9976102647494652,103.0,04/12,0.9976419614389671,128,05/07,0.9974527444142594,95.0,04/04,0.9979573421879324,128,05/07,0.9978360479357303,135.0,05/14,0.9981830949470016,128,05/07,0.9981734981625372,112.0,04/21,0.99795926166782,128,05/07,0.997889291633769,72.0,03/12,0.9976875768208925,128,05/07,0.9974676251389761
311,11/06,163.0,06/11,0.9980155450530174,129,05/08,0.997733632995337,137.0,05/16,0.997802372800785,129,05/08,0.9977770385882748,64.0,03/04,0.9984125736010966,129,05/08,0.9977407839820757,97.0,04/06,0.9979274266097758,129,05/08,0.9978322493280493,75.0,03/15,0.997852451364731,129,05/08,0.9975933181617465,112.0,04/21,0.9974908091082113,129,05/08,0.9972065954722682,117.0,04/26,0.9976782784954455,129,05/08,0.9976095705897077,104.0,04/13,0.9976380854972982,129,05/08,0.997451839528401,97.0,04/06,0.9979274266097758,129,05/08,0.9978322493280493,137.0,05/16,0.9981652193457504,129,05/08,0.9981510832425662,112.0,04/21,0.9979772017992056,129,05/08,0.9979054512750574,73.0,03/13,0.9976658659186171,129,05/08,0.9974815262030666
312,11/07,165.0,06/13,0.9980154606440751,130,05/09,0.9977223383149139,138.0,05/17,0.9977833896647771,130,05/09,0.9977562553146974,66.0,03/06,0.9983910362315365,130,05/09,0.9977509693665918,99.0,04/08,0.9978983508457209,130,05/09,0.9978284794964292,76.0,03/16,0.9978036016932116,130,05/09,0.9975919565221901,113.0,04/22,0.9974636423476982,130,05/09,0.9971692858195098,118.0,04/27,0.997679440264978,130,05/09,0.9976088972575247,105.0,04/14,0.997634253998982,130,05/09,0.9974509541366452,99.0,04/08,0.9978983508457209,130,05/09,0.9978284794964292,140.0,05/19,0.9981483503771154,130,05/09,0.9981289177025673,113.0,04/22,0.9979947224528549,130,05/09,0.9979213322080486,75.0,03/15,0.997644649445556,130,05/09,0.9974952517845251
313,11/08,167.0,06/15,0.9980155851355617,131,05/10,0.9977112016106091,139.0,05/18,0.9977646632109126,131,05/10,0.9977357485420341,67.0,03/07,0.9983698047951755,131,05/10,0.9977609814843545,101.0,04/10,0.9978700847780173,131,05/10,0.9978247391064875,78.0,03/18,0.9977557916857599,131,05/10,0.9975906330150068,113.0,04/22,0.9974358729110765,131,05/10,0.9971325645820713,118.0,04/27,0.9976800248783295,131,05/10,0.9976082430211815,106.0,04/15,0.9976304667593874,131,05/10,0.9974500880876808,101.0,04/10,0.9978700847780173,131,05/10,0.9978247391064875,144.0,05/23,0.9981332154843539,131,05/10,0.9981070035564537,114.0,04/23,0.9980118028160517,131,05/10,0.9979369366027855,100.0,04/09,0.997629694573878,131,05/10,0.9975088000842763
314,11/09,168.0,06/16,0.9980159865740477,132,05/11,0.9977002207175754,140.0,05/19,0.9977461919366524,132,05/11,0.9977155165222573,68.0,03/08,0.9983487474800515,132,05/11,0.9977708222145003,103.0,04/12,0.9978426035358651,132,05/11,0.9978210288447873,97.0,04/06,0.9977252899062194,132,05/11,0.9975893481701972,114.0,04/23,0.9974076678507977,132,05/11,0.9970964277314746,119.0,04/28,0.997680289899155,132,05/11,0.9976076062628099,107.0,04/16,0.9976267235643235,132,05/11,0.9974492412359082,103.0,04/12,0.9978426035358651,132,05/11,0.9978210288447873,148.0,05/27,0.9981201231779752,132,05/11,0.9980853426593976,114.0,04/23,0.9980285284322952,132,05/11,0.9979522666951638,101.0,04/10,0.9976304931005875,132,05/11,0.9975221695470036
315,11/10,170.0,06/18,0.9980165831987352,133,05/12,0.9976893934639098,141.0,05/20,0.9977272001971907,133,05/12,0.9976955574448789,70.0,03/10,0.998327957930866,133,05/12,0.9977804934193276,129.0,05/08,0.997819785528429,133,05/12,0.9978173492718899,99.0,04/08,0.9976990181950524,133,05/12,0.9975881024036546,114.0,04/23,0.9973790843488343,133,05/12,0.9970608711551396,119.0,04/28,0.9976798970823276,133,05/12,0.9976069854308873,108.0,04/17,0.9976230242127125,133,05/12,0.9974484134204465,129.0,05/08,0.997819785528429,133,05/12,0.9978173492718899,155.0,06/03,0.9981116825224683,133,05/12,0.9980639365313091,115.0,04/24,0.9980448929064345,133,05/12,0.9979673247657681,103.0,04/12,0.9976314544471128,133,05/12,0.9975353588542933
316,11/11,172.0,06/20,0.998017330590589,134,05/13,0.9976787177159749,141.0,05/20,0.9977081630470396,134,05/13,0.9976758694965931,71.0,03/11,0.9983076440565738,134,05/13,0.9977899968846371,131.0,05/10,0.9978149729188008,134,05/13,0.997813700900636,101.0,04/10,0.9976735880219599,134,05/13,0.997586895986244,115.0,04/24,0.9973498474340381,134,05/13,0.9970258906902578,120.0,04/29,0.9976792705373652,134,05/13,0.9976063789912428,109.0,04/18,0.9976193684739944,134,05/13,0.9974476044591357,131.0,05/10,0.9978149729188008,134,05/13,0.997813700900636,157.0,06/05,0.9981039083000235,134,05/13,0.9980427865202094,116.0,04/25,0.99806082652217,134,05/13,0.9979821130233121,104.0,04/13,0.9976324159234249,134,05/13,0.9975483667608195
317,11/12,173.0,06/21,0.9980183000250638,135,05/14,0.9976681914221224,142.0,05/21,0.9976887207696445,135,05/14,0.9976564508087097,72.0,03/12,0.9982875044652316,135,05/14,0.997799334451993,133.0,05/12,0.9978105767306831,135,05/14,0.9978100842616087,103.0,04/12,0.9976492228227929,135,05/14,0.9975857292598694,115.0,04/24,0.997320448853832,135,05/14,0.9969914819347717,120.0,04/29,0.9976779000037153,135,05/14,0.9976057855686982,111.0,04/20,0.9976158570126581,135,05/14,0.9974468141719837,133.0,05/12,0.9978105767306831,135,05/14,0.9978100842616087,159.0,06/07,0.9980967065429825,135,05/14,0.9980218937707758,116.0,04/25,0.9980763555554212,135,05/14,0.9979966337997861,106.0,04/15,0.9976334797945885,135,05/14,0.9975611923322546
318,11/13,175.0,06/23,0.9980194346265366,136,05/15,0.9976578125834662,142.0,05/21,0.9976689188011149,136,05/15,0.9976372995421315,73.0,03/13,0.998267538942486,136,05/15,0.9978085078874167,135.0,05/14,0.9978065754921482,136,05/15,0.9978064997705086,105.0,04/14,0.9976256872873962,136,05/15,0.9975846024051921,116.0,04/25,0.9972901858322087,136,05/15,0.9969576405553316,121.0,04/30,0.9976758252390767,136,05/15,0.9976052037943333,112.0,04/21,0.9976125943008758,136,05/15,0.9974460423723343,135.0,05/14,0.9978065754921482,136,05/15,0.9978064997705086,161.0,06/09,0.9980900512403108,136,05/15,0.9980012592021364,117.0,04/26,0.998091588842246,136,05/15,0.9980108893838191,107.0,04/16,0.997634590674696,136,05/15,0.9975738347354265
319,11/14,177.0,06/25,0.9980206659501378,137,05/16,0.9976475791756864,143.0,05/22,0.9976490273994679,137,05/16,0.9976184137590915,75.0,03/15,0.9982478352471109,137,05/16,0.9978175189490194,137.0,05/16,0.9978029478226005,137,05/16,0.9978029478226005,126.0,05/05,0.9976053829060207,137,05/16,0.9975835155567504,116.0,04/25,0.9972599710130522,137,05/16,0.9969243619965725,122.0,05/01,0.9976737786823039,137,05/16,0.9976046323938512,113.0,04/22,0.997609500935703,137,05/16,0.9974452888516484,137.0,05/16,0.9978029478226005,137,05/16,0.9978029478226005,163.0,06/11,0.9980839163583058,137,05/16,0.9979808835185222,118.0,04/27,0.9981064009200945,137,05/16,0.9980248820910143,109.0,04/18,0.9976357307777897,137,05/16,0.9975862932903142
320,11/15,178.0,06/26,0.9980221387686525,138,05/17,0.9976374893947103,144.0,05/23,0.997628619531084,138,05/17,0.9975997915871655,76.0,03/16,0.9982284137205998,138,05/17,0.9978263694345784,139.0,05/18,0.9977996725576882,138,05/17,0.9977994288234368,128.0,05/07,0.9976004123100876,138,05/17,0.9975824688409785,116.0,04/25,0.9972288561253732,138,05/17,0.996891641739899,123.0,05/02,0.9976717498677906,138,05/17,0.9976040701790602,115.0,04/24,0.9976066774366874,138,05/17,0.9974445534209545,139.0,05/18,0.9977996725576882,138,05/17,0.9977994288234368,165.0,06/13,0.9980782764243337,138,05/17,0.9979607673338279,119.0,04/28,0.9981207955826678,138,05/17,0.9980386143185528,123.0,05/02,0.9976427116163281,138,05/17,0.9975985675552524
321,11/16,180.0,06/28,0.9980236789575396,139,05/18,0.9976275412957664,144.0,05/23,0.9976081213043004,139,05/18,0.9975814310475438,77.0,03/17,0.9982091651286581,139,05/18,0.9978350610744681,142.0,05/21,0.9977967757023121,139,05/18,0.9977959431057222,130.0,05/09,0.9975959346581641,139,05/18,0.9975814623398548,117.0,04/26,0.9971976537240884,139,05/18,0.9968594750953126,124.0,05/03,0.9976697383991213,139,05/18,0.9976035160185064,116.0,04/25,0.9976041001938651,139,05/18,0.9974438358727851,142.0,05/21,0.9977967757023121,139,05/18,0.9977959431057222,167.0,06/15,0.9980731059440481,139,05/18,0.9979409109784982,119.0,04/28,0.998134880754089,139,05/18,0.9980520884090766,125.0,05/04,0.9976525652811876,139,05/18,0.9976106571888891
322,11/17,181.0,06/29,0.9980253772203871,140,05/19,0.9976177330763684,145.0,05/24,0.997587269602687,140,05/19,0.9975633301857638,79.0,03/19,0.9981901971912618,140,05/19,0.9978435955919218,146.0,05/25,0.9977958065513565,140,05/19,0.9977924909517214,132.0,05/11,0.9975919286349701,140,05/19,0.9975804960282026,117.0,04/26,0.9971657185034895,140,05/19,0.9968278573793251,125.0,05/04,0.9976677438196634,140,05/19,0.9976029688501042,117.0,04/26,0.9976016914090211,140,05/19,0.9974431359963738,146.0,05/25,0.9977958065513565,140,05/19,0.9977924909517214,170.0,06/18,0.9980686030516381,140,05/19,0.997921314639292,120.0,04/29,0.9981485973833218,140,05/19,0.9980653067489329,126.0,05/05,0.9976624073712425,140,05/19,0.9976225619885222
323,11/18,183.0,07/01,0.998027181687831,141,05/20,0.9976080629838758,146.0,05/25,0.9975659056611292,141,05/20,0.9975454870130732,80.0,03/20,0.9981714878285,141,05/20,0.9978519747278126,154.0,06/02,0.9977995690504498,141,05/20,0.9977890726117087,234.0,08/21,0.9976036113837567,141,05/20,0.9975795698912366,118.0,04/27,0.9971334992550284,141,05/20,0.9967967838072416,126.0,05/05,0.9976657657474821,141,05/20,0.9976024277444103,119.0,04/28,0.9975995470250136,141,05/20,0.9974424535850772,154.0,06/02,0.9977995690504498,141,05/20,0.9977890726117087,187.0,07/05,0.9980706775449064,141,05/20,0.9979019783027266,121.0,04/30,0.9981619047559188,141,05/20,0.9980782718152621,127.0,05/06,0.9976720885965469,141,05/20,0.997634281965397
324,11/19,184.0,07/02,0.998029086811129,142,05/21,0.9975984222443719,146.0,05/25,0.9975441644245929,142,05/21,0.9975271254113784,96.0,04/05,0.9981602323073858,142,05/21,0.9978606248870865,156.0,06/04,0.997804133331117,142,05/21,0.9977858964643839,234.0,08/21,0.9976437419977208,142,05/21,0.9975789974203592,118.0,04/27,0.9971007407787056,142,05/21,0.9967687861939791,128.0,05/07,0.9976638976154958,142,05/21,0.9976023953981804,120.0,04/29,0.9975976513832462,142,05/21,0.9974423670564623,156.0,06/04,0.997804133331117,142,05/21,0.9977858964643839,189.0,07/07,0.9980768708201193,142,05/21,0.9978830398791685,122.0,05/01,0.9981749496242706,142,05/21,0.9980908288198415,129.0,05/08,0.9976816968044162,142,05/21,0.9976465622036286
325,11/20,186.0,07/04,0.9980311125264929,143,05/22,0.9975888092900639,147.0,05/26,0.9975229415999057,143,05/22,0.9975082454732351,97.0,04/06,0.9981527395265669,143,05/22,0.9978695470660756,158.0,06/06,0.9978088601145383,143,05/22,0.9977829624412737,235.0,08/22,0.997683158881243,143,05/22,0.9975787780762565,119.0,04/28,0.9970675081921315,143,05/22,0.9967438513367675,129.0,05/08,0.9976620509406153,143,05/22,0.9976028698953472,121.0,04/30,0.9975958817189874,143,05/22,0.9974428746802104,158.0,06/06,0.9978088601145383,143,05/22,0.9977829624412737,191.0,07/09,0.9980832426124866,143,05/22,0.9978644988366411,123.0,05/02,0.998187734599368,143,05/22,0.9981029805947396,130.0,05/09,0.9976912089079399,143,05/22,0.9976594020885382
326,11/21,187.0,07/05,0.998033206807087,144,05/23,0.9975792225772051,148.0,05/27,0.997501208165322,144,05/23,0.9974888472219129,98.0,04/07,0.9981452633619181,144,05/23,0.997878742273847,160.0,06/08,0.9978137318667196,144,05/23,0.9977802704336529,235.0,08/22,0.9977219440896207,144,05/23,0.997578911270067,119.0,04/28,0.9970339229771306,144,05/23,0.9967219660613443,130.0,05/09,0.9976602193255477,144,05/23,0.9976038493656185,122.0,05/01,0.9975941338482085,144,05/23,0.9974439747341961,160.0,06/08,0.9978137318667196,144,05/23,0.9977802704336529,192.0,07/10,0.9980897700761967,144,05/23,0.9978463544572378,124.0,05/03,0.9982002630072112,144,05/23,0.998114729963282,131.0,05/10,0.9977005580518183,144,05/23,0.9976728011554883
327,11/22,189.0,07/07,0.9980354126106106,145,05/24,0.9975696605551073,149.0,05/28,0.9974789656918633,145,05/24,0.9974689326647181,100.0,04/09,0.998137814305852,145,05/24,0.9978882116281,161.0,06/09,0.9978187481033285,145,05/24,0.9977778205813347,235.0,08/22,0.9977599892690321,145,05/24,0.9975793965370342,120.0,04/29,0.9969996712648335,145,05/24,0.9967031122658135,131.0,05/10,0.997658402496261,145,05/24,0.9976053311498315,123.0,05/02,0.9975924087480169,145,05/24,0.9974456655950742,161.0,06/09,0.9978187481033285,145,05/24,0.9977778205813347,194.0,07/12,0.9980966471916639,145,05/24,0.9978286058228191,125.0,05/04,0.9982125381309005,145,05/24,0.9981260798894289,169.0,06/17,0.9977253950164692,145,05/24,0.9976867597830216
328,11/23,190.0,07/08,0.9980376792817489,146,05/25,0.9975601217201426,149.0,05/28,0.997456541029324,146,05/25,0.9974485036403424,101.0,04/10,0.9981305564795775,146,05/25,0.9978979562394494,163.0,06/11,0.9978239418934474,146,05/25,0.9977756130300356,235.0,08/22,0.9977972977815258,146,05/25,0.9975802333945641,121.0,04/30,0.9969655402353613,146,05/25,0.9966872722632628,132.0,05/11,0.9976566001732794,146,05/25,0.9976073126929826,124.0,05/03,0.9975907065548847,146,05/25,0.9974479456409715,163.0,06/11,0.9978239418934474,146,05/25,0.9977756130300356,196.0,07/14,0.9981035707581373,146,05/25,0.9978112519540764,126.0,05/05,0.9982245632315471,146,05/25,0.9981370332880624,170.0,06/18,0.9977510687475518,146,05/25,0.9977012783946486
329,11/24,192.0,07/10,0.9980400252720084,147,05/26,0.997550604618725,150.0,05/29,0.9974338608026494,147,05/26,0.9974275618212357,102.0,04/11,0.9981233172662176,147,05/26,0.9979079772405646,165.0,06/13,0.9978292378157275,147,05/26,0.9977736478760637,236.0,08/23,0.9978339993828715,147,05/26,0.9975814213798209,122.0,05/01,0.9969319778986324,147,05/26,0.9966744286518244,133.0,05/12,0.9976548121625293,147,05/26,0.9976097916431449,125.0,05/04,0.9975890273837612,147,05/26,0.9974508132547134,165.0,06/13,0.9978292378157275,147,05/26,0.9977736478760637,197.0,07/15,0.9981106528242182,147,05/26,0.9977942917120604,126.0,05/05,0.9982363607324506,147,05/26,0.9981475931689548,170.0,06/18,0.9977760861771044,147,05/26,0.997716357562907
